unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1527425160,2018-05-27 12:46:00,BTC/USD,7320.34,7322.6,7302.6,7311.65,1.31361724,9604.709492846
1527426060,2018-05-27 13:01:00,BTC/USD,7311.02,7311.02,7298.25,7310.42,0.22151514,1619.3687097588
1527426960,2018-05-27 13:16:00,BTC/USD,7306.02,7310.0,7294.59,7294.59,2.56844159,18735.728337998095
1527427860,2018-05-27 13:31:00,BTC/USD,7300.0,7305.0,7300.0,7300.0,1.88864929,13787.139817
1527428760,2018-05-27 13:46:00,BTC/USD,7312.24,7312.24,7303.0,7303.15,0.15580068,1137.835736142
1527429660,2018-05-27 14:01:00,BTC/USD,7314.85,7314.85,7301.0,7312.52,0.62181842,4547.0596326184
1527430560,2018-05-27 14:16:00,BTC/USD,7297.6,7304.98,7297.6,7301.81,0.19308962,1409.9037182122
1527431460,2018-05-27 14:31:00,BTC/USD,7325.94,7327.59,7315.37,7327.59,0.58575055,4292.1398726745
1527432360,2018-05-27 14:46:00,BTC/USD,7337.06,7347.4,7328.61,7333.19,1.15169102,8445.5690709538
1527433260,2018-05-27 15:01:00,BTC/USD,7354.76,7354.76,7354.74,7354.74,0.09704019,713.7053670006
1527434160,2018-05-27 15:16:00,BTC/USD,7351.72,7351.72,7337.85,7337.85,0.12022014,882.1573542990001
1527435060,2018-05-27 15:31:00,BTC/USD,7342.22,7342.22,7332.61,7341.69,0.07480689,549.2089962440999
1527435960,2018-05-27 15:46:00,BTC/USD,7343.22,7343.22,7341.63,7341.63,0.50100636,3678.2033227668
1527436860,2018-05-27 16:01:00,BTC/USD,7334.42,7339.2,7328.95,7339.2,0.64272572,4717.092604224
1527437760,2018-05-27 16:16:00,BTC/USD,7351.69,7352.31,7339.18,7339.18,5.06429081,37167.7418269358
1527438660,2018-05-27 16:31:00,BTC/USD,7346.05,7347.29,7337.04,7337.04,0.41910027,3074.9554450008
1527439560,2018-05-27 16:46:00,BTC/USD,7353.82,7353.83,7345.8,7353.83,0.27742274,2040.1196680942
